x1,x2,label,t,blob
-0.7395586263705891,0.16171022462107537,0,0.0,neg
0.08316654871475604,0.42354748275059145,0,0.0,neg
-0.8147199650852559,-0.5659136858893511,0,0.0,neg
-0.7787368133746331,0.018481539811437814,0,0.0,neg
-1.5397853723742856,-0.09784660669269224,0,0.0,neg
-1.0571883143938017,-0.32747991656417363,0,0.0,neg
-0.7434000166067676,-0.14145373018704852,0,0.0,neg
-0.31591322781054787,0.4662261523052358,0,0.0,neg
-0.5574824487615768,0.6111010417838759,0,0.0,neg
-0.797484101637369,0.1572000823007416,0,0.0,neg
-0.09595585163649456,0.04204357770285336,0,0.0,neg
-0.8325029725550364,-0.4122081195800793,0,0.0,neg
-0.7047012122498777,0.09847425287859797,0,0.0,neg
-0.9515149779424945,-0.09354616092914946,0,0.0,neg
-0.57120758917737,0.24187349853761703,0,0.0,neg
-0.40400152201707334,0.15892750695230365,0,0.0,neg
-0.7924010432587132,-0.05796497914955792,0,0.0,neg
-0.1493955112501032,0.6678827120857962,0,0.0,neg
-1.0630712235823512,0.6770472946139245,0,0.0,neg
0.101893787364714,0.3494130807123465,0,0.0,neg
-0.3817318467102244,-0.14039055059830233,0,0.0,neg
0.1520466721978696,0.876654169808283,0,0.0,neg
0.30571560793092856,0.5881322830823884,0,0.0,neg
-0.3401746215879568,-0.5403765200525015,0,0.0,neg
-0.5019919488874679,0.2935845160710896,0,0.0,neg
-1.076172762507027,0.17670395719534668,0,0.0,neg
-0.30775911146365387,0.31127976920501915,0,0.0,neg
-1.0295536534095822,-0.2959223863931467,0,0.0,neg
-0.6951797760778327,-0.5231513171978127,0,0.0,neg
0.2778689622284962,-0.221778019913618,0,0.0,neg
-0.35288030919881413,-0.11563715775896992,0,0.0,neg
0.2081505995057662,0.5904833843907428,0,0.0,neg
-0.21675609632714093,-0.9854395764436717,0,0.0,neg
-0.4767319353510614,0.30575375957084416,0,0.0,neg
-0.05101473392381961,-0.2763364311484394,0,0.0,neg
0.3148282528358396,-0.5905146817091421,0,0.0,neg
-0.7958443251599587,0.41816706715666474,0,0.0,neg
-0.47806210977532043,0.8954971869344448,0,0.0,neg
-0.41569165409575154,-0.28317300572419035,0,0.0,neg
-0.6688515327047313,-0.4879753784763004,0,0.0,neg
-1.0713959411087395,0.2819285894309495,0,0.0,neg
-0.24009474744921505,0.5789443042284428,0,0.0,neg
-0.8374699690944445,0.7553918169931092,0,0.0,neg
-0.628523690111605,0.704096787166988,0,0.0,neg
-0.6935477148000244,-0.3289181275985355,0,0.0,neg
-0.3882925858819557,0.46127984267399996,0,0.0,neg
-0.4279943282872044,-0.26185645070505986,0,0.0,neg
-1.0998116906876527,-0.6267788944790967,0,0.0,neg
-0.2751933953112957,0.44261312412891435,0,0.0,neg
-0.5734747754891572,-0.4804705711271408,0,0.0,neg
-0.10956367990302357,-0.5726095796721786,0,0.0,neg
-0.8188937466277628,0.27772762715133376,0,0.0,neg
-1.506293724616788,0.17278973691949942,0,0.0,neg
-0.7601176897402968,0.04887136642420083,0,0.0,neg
-0.5338547517260487,0.09038830530990817,0,0.0,neg
-0.18955687229008966,-0.339153263017685,0,0.0,neg
0.13548247933891355,0.3247190140255176,0,0.0,neg
-0.12267128245060366,0.520943009261058,0,0.0,neg
-0.14777983959750013,0.37748346162641266,0,0.0,neg
-0.4661935095428501,-0.6380726638664393,0,0.0,neg
-0.5603940047422045,-0.34413740902328094,0,0.0,neg
-1.136269461765747,0.11558360189119603,0,0.0,neg
-0.7542630456089057,-0.46054254538492023,0,0.0,neg
-0.9664442631291443,0.12003976731022252,0,0.0,neg
-0.3395970280065521,0.5914209599502024,0,0.0,neg
-0.50622282894085,0.4659249046523766,0,0.0,neg
0.1271118950240654,0.5143697095630002,0,0.0,neg
-1.5577960643762212,0.5494840637972226,0,0.0,neg
-0.3481173150073992,0.1895163103794268,0,0.0,neg
-0.3339820517660028,0.17117420584804063,0,0.0,neg
-0.3571536181071172,-0.16051091118434221,0,0.0,neg
-1.350437159116364,-0.048708147070378356,0,0.0,neg
-0.8594398097947593,0.48306376344857194,0,0.0,neg
-0.6291403074061529,0.03733131414025525,0,0.0,neg
-0.8799553341665898,-0.2283573098117831,0,0.0,neg
