x1,x2,label,t,blob
-2.0571883143938017,0.6725200834358264,0,0.0,neg_up
-1.7434000166067676,0.8585462698129515,0,0.0,neg_up
-1.3159132278105479,1.4662261523052358,0,0.0,neg_up
-1.5574824487615768,1.611101041783876,0,0.0,neg_up
-1.797484101637369,1.1572000823007416,0,0.0,neg_up
-1.0959558516364947,1.0420435777028534,0,0.0,neg_up
-1.8325029725550364,0.5877918804199207,0,0.0,neg_up
-1.7047012122498777,1.098474252878598,0,0.0,neg_up
-1.9515149779424945,0.9064538390708505,0,0.0,neg_up
-1.57120758917737,1.241873498537617,0,0.0,neg_up
-1.4040015220170734,1.1589275069523037,0,0.0,neg_up
-1.7924010432587132,0.9420350208504421,0,0.0,neg_up
-1.1493955112501033,1.6678827120857962,0,0.0,neg_up
-2.063071223582351,1.6770472946139245,0,0.0,neg_up
-0.898106212635286,1.3494130807123466,0,0.0,neg_up
-1.3817318467102244,0.8596094494016977,0,0.0,neg_up
-0.8479533278021304,1.876654169808283,0,0.0,neg_up
-0.6942843920690714,1.5881322830823885,0,0.0,neg_up
-1.3401746215879569,0.4596234799474985,0,0.0,neg_up
-1.5019919488874678,1.2935845160710895,0,0.0,neg_up
-2.076172762507027,1.1767039571953466,0,0.0,neg_up
-1.3077591114636538,1.311279769205019,0,0.0,neg_up
-2.0295536534095824,0.7040776136068533,0,0.0,neg_up
-1.6951797760778327,0.4768486828021873,0,0.0,neg_up
-0.7221310377715038,0.778221980086382,0,0.0,neg_up
-1.3528803091988142,0.8843628422410301,0,0.0,neg_up
-0.7918494004942338,1.5904833843907427,0,0.0,neg_up
-1.2167560963271409,0.01456042355632825,0,0.0,neg_up
-1.4767319353510613,1.3057537595708442,0,0.0,neg_up
-1.0510147339238196,0.7236635688515606,0,0.0,neg_up
-0.6851717471641604,0.4094853182908579,0,0.0,neg_up
-1.7958443251599587,1.4181670671566646,0,0.0,neg_up
-1.4780621097753204,1.8954971869344448,0,0.0,neg_up
-1.4156916540957516,0.7168269942758096,0,0.0,neg_up
-1.6688515327047313,0.5120246215236997,0,0.0,neg_up
-2.0713959411087393,1.2819285894309496,0,0.0,neg_up
-1.240094747449215,1.5789443042284428,0,0.0,neg_up
-1.8374699690944445,1.755391816993109,0,0.0,neg_up
-1.628523690111605,1.7040967871669879,0,0.0,neg_up
-1.6935477148000244,0.6710818724014644,0,0.0,neg_up
-1.3882925858819557,1.461279842674,0,0.0,neg_up
-1.4279943282872045,0.7381435492949402,0,0.0,neg_up
-2.0998116906876527,0.37322110552090326,0,0.0,neg_up
-1.2751933953112957,1.4426131241289144,0,0.0,neg_up
-1.5734747754891572,0.5195294288728591,0,0.0,neg_up
-1.1095636799030235,0.4273904203278214,0,0.0,neg_up
-1.8188937466277628,1.2777276271513338,0,0.0,neg_up
-2.5062937246167882,1.1727897369194995,0,0.0,neg_up
-1.7601176897402968,1.0488713664242009,0,0.0,neg_up
-1.5338547517260486,1.0903883053099082,0,0.0,neg_up
-1.1895568722900896,0.660846736982315,0,0.0,neg_up
-0.8645175206610864,1.3247190140255176,0,0.0,neg_up
-1.1226712824506038,1.520943009261058,0,0.0,neg_up
-1.1477798395975,1.3774834616264127,0,0.0,neg_up
-1.46619350954285,0.36192733613356065,0,0.0,neg_up
-1.5603940047422045,0.6558625909767191,0,0.0,neg_up
-2.136269461765747,1.115583601891196,0,0.0,neg_up
-1.7542630456089057,0.5394574546150798,0,0.0,neg_up
-1.9664442631291443,1.1200397673102225,0,0.0,neg_up
-1.3395970280065521,1.5914209599502023,0,0.0,neg_up
-1.5062228289408501,1.4659249046523766,0,0.0,neg_up
-0.8728881049759346,1.5143697095630002,0,0.0,neg_up
-2.5577960643762214,1.5494840637972227,0,0.0,neg_up
-1.348117315007399,1.1895163103794268,0,0.0,neg_up
-1.3339820517660028,1.1711742058480406,0,0.0,neg_up
-1.3571536181071173,0.8394890888156578,0,0.0,neg_up
-2.350437159116364,0.9512918529296216,0,0.0,neg_up
-1.8594398097947593,1.483063763448572,0,0.0,neg_up
-1.629140307406153,1.0373313141402551,0,0.0,neg_up
-1.8799553341665898,0.771642690188217,0,0.0,neg_up
-1.5051577419839812,0.33572002317908745,0,0.0,neg_up
-1.3655295289229936,0.9525630461528485,0,0.0,neg_up
-2.0302700172518997,-0.072522342580704,0,0.0,neg_up
-1.270556110528463,0.8669163719807538,0,0.0,neg_up
-1.73702696812052,0.894388438889504,0,0.0,neg_up
-0.6876472633393746,0.9777283295674548,0,0.0,neg_up
-1.4612626879593376,0.3349607951820248,0,0.0,neg_up
-0.7632875731273449,1.4103130999041287,0,0.0,neg_up
-1.0228522219623444,1.0213198935324783,0,0.0,neg_up
-1.090059516057498,1.1658924678619011,0,0.0,neg_up
-1.22577350776937,0.931937239860453,0,0.0,neg_up
-2.1591427286078995,1.4601176521268258,0,0.0,neg_up
-2.3653402562355192,0.8926970585544023,0,0.0,neg_up
-1.5914652373978107,0.5336187667467267,0,0.0,neg_up
-1.2258029977147071,0.910409833947194,0,0.0,neg_up
-1.6953734546504067,1.2324802896014329,0,0.0,neg_up
-1.7131326262680484,1.621170728624881,0,0.0,neg_up
-1.3428245117215598,0.7878718394935362,0,0.0,neg_up
-2.3695017305151347,0.41515499078727336,0,0.0,neg_up
-1.0139544970436993,0.9773691749890697,0,0.0,neg_up
-1.6266173785987064,1.7348844627165865,0,0.0,neg_up
-2.0736181802075913,0.7380858696003509,0,0.0,neg_up
-1.7113476341121336,1.2622180038492838,0,0.0,neg_up
-1.7967419617743303,0.7256711983774715,0,0.0,neg_up
-2.2178446330955808,1.3261749693465772,0,0.0,neg_up
-1.1394835190044674,0.7869578419821511,0,0.0,neg_up
-1.4269521556657085,0.4219110797317148,0,0.0,neg_up
-1.7110012573358568,1.6162383999896313,0,0.0,neg_up
-1.4392993703979882,2.0332259618418087,0,0.0,neg_up
-1.8520432965715738,1.2595110804158736,0,0.0,neg_up
-1.5874328642064375,1.253041433678036,0,0.0,neg_up
-1.503225018081436,0.7490245752561375,0,0.0,neg_up
-1.8880100126883483,2.3711733140050235,0,0.0,neg_up
-1.5345897622534257,0.09812192181736357,0,0.0,neg_up
-1.7900630099039088,1.303228584258933,0,0.0,neg_up
-1.7236105691848518,1.6084100376976957,0,0.0,neg_up
-1.0517138642785058,0.9318720909394849,0,0.0,neg_up
-1.7111813896212766,0.5506393288851654,0,0.0,neg_up
-1.8130345541176154,0.34119038889292286,0,0.0,neg_up
-0.9613776040566738,1.7113830183752592,0,0.0,neg_up
-2.0617620226073163,0.47153530770216734,0,0.0,neg_up
-2.290902546292148,0.5689512839364184,0,0.0,neg_up
-2.889196049735739,0.48915732074069873,0,0.0,neg_up
-0.9200018009959423,0.8454105452326315,0,0.0,neg_up
-1.1178183116736269,0.7813263868709506,0,0.0,neg_up
-0.7126056476325132,1.0890929904718765,0,0.0,neg_up
-1.6708366185587114,2.141478725626677,0,0.0,neg_up
-1.6451082254879568,0.45385231486047206,0,0.0,neg_up
-1.4097031020560158,0.9826324427750617,0,0.0,neg_up
-1.0231251626086322,0.587832778890597,0,0.0,neg_up
-1.1401196477133606,1.3813607095826188,0,0.0,neg_up
-1.798598834495913,1.0730049387430545,0,0.0,neg_up
-1.8715235695934542,2.049077263055116,0,0.0,neg_up
-1.81490078538108,0.7973789490177712,0,0.0,neg_up
-1.976657254022804,0.8452098600507748,0,0.0,neg_up
-1.5026278390263763,1.3433657398033012,0,0.0,neg_up
-1.7730179279917517,0.9169193599922196,0,0.0,neg_up
-2.133473302541481,0.6299744752432362,0,0.0,neg_up
-0.267565393357452,1.4656581115476817,0,0.0,neg_up
-1.849463455288621,0.40189777100440716,0,0.0,neg_up
-1.9362939053804995,0.990299552727378,0,0.0,neg_up
-1.484469260904125,0.6671118193092025,0,0.0,neg_up
-2.075373593148183,1.6361070054940134,0,0.0,neg_up
-1.298000125291299,0.8324880892097251,0,0.0,neg_up
-1.5986826921347954,0.763186779447666,0,0.0,neg_up
-2.813039440464591,1.0517255415561877,0,0.0,neg_up
-1.9787620146024234,0.5515859494781779,0,0.0,neg_up
-1.7863340523780806,1.3274952828268236,0,0.0,neg_up
-2.0234772914714725,0.35856983146020793,0,0.0,neg_up
-1.2138494528740513,1.3373640301772185,0,0.0,neg_up
-1.92884819130876,1.2515118873630093,0,0.0,neg_up
-1.6304219877701727,1.1347419575725257,0,0.0,neg_up
-2.0639185806307414,1.3724817213706166,0,0.0,neg_up
-0.961886236812042,1.2849078123011775,0,0.0,neg_up
-1.2503027782190062,-0.687012735784813,0,0.0,neg_up
-1.383442832825522,0.9886205084332925,0,0.0,neg_up
-1.5657607498188624,0.7179969498619238,0,0.0,neg_up
-1.4752400305041447,1.1843045065155549,0,0.0,neg_up
-1.617969651725693,0.7927951455984238,0,0.0,neg_up
-0.950037376630073,0.5056648016107868,0,0.0,neg_up
-1.0393005900582137,1.079072937634134,0,0.0,neg_up
-1.8596964195076682,0.870316153628947,0,0.0,neg_up
-1.9114336469506028,1.3018980304723329,0,0.0,neg_up
-1.344413602148415,0.7509931805491215,0,0.0,neg_up
-1.992927008545887,1.1349315389948154,0,0.0,neg_up
-1.0718441404843106,0.9490908368943394,0,0.0,neg_up
-1.3129070738909312,0.8318355459970456,0,0.0,neg_up
-1.4697821324354468,0.8697343218879329,0,0.0,neg_up
-1.3685003560116464,0.32480920605828545,0,0.0,neg_up
-1.2119092399373401,0.8971710681799536,0,0.0,neg_up
-1.3396255966912263,0.8478086843107877,0,0.0,neg_up
-1.3567301206413642,0.5203353319659879,0,0.0,neg_up
-0.9681939795863947,0.23815169986823082,0,0.0,neg_up
-1.9647617269405147,1.105393070296163,0,0.0,neg_up
-0.8457970419932305,1.1243818634346758,0,0.0,neg_up
-1.6108680316402006,0.3626803131286297,0,0.0,neg_up
-1.5855415248350384,0.9911107304240729,0,0.0,neg_up
-0.743954717678275,1.2782228572055299,0,0.0,neg_up
-2.183831122450118,1.90640316646786,0,0.0,neg_up
-1.6766537866798061,0.6066936588897154,0,0.0,neg_up
-0.8404392590354295,0.9777485475407588,0,0.0,neg_up
-1.6643074374639102,1.0978440687567388,0,0.0,neg_up
-1.1221542507306017,1.4442334555322094,0,0.0,neg_up
-2.1150092098677575,1.8937480838602623,0,0.0,neg_up
-1.0765506247916765,0.8304161296396961,0,0.0,neg_up
-1.8661158156903541,0.5666444667564685,0,0.0,neg_up
-1.4448234853243882,0.7101983031328984,0,0.0,neg_up
-1.8420620361200948,1.3628039992991277,0,0.0,neg_up
-1.3369605273655605,0.823542368839389,0,0.0,neg_up
-1.1716344925227382,1.6115103118799525,0,0.0,neg_up
-1.98947363123255,0.7301996673568014,0,0.0,neg_up
-1.078446697638482,1.3215199953889245,0,0.0,neg_up
-1.3986171893166366,1.5198505587733486,0,0.0,neg_up
-1.9866630800445777,0.3385094511192055,0,0.0,neg_up
-1.8875138707749683,1.0548033855719627,0,0.0,neg_up
-1.8560208290202478,0.7821094164724527,0,0.0,neg_up
-1.936033308875733,0.7225356514927503,0,0.0,neg_up
-1.9493545049182606,1.164335883096223,0,0.0,neg_up
-1.144513907456423,0.7851380439447054,0,0.0,neg_up
-1.5926920816166008,0.7401543341443564,0,0.0,neg_up
-1.2624172337416164,1.0398270712855502,0,0.0,neg_up
-0.7870713608086791,0.5100900117256669,0,0.0,neg_up
-1.337883953959051,1.1985589902070457,0,0.0,neg_up
-1.661193744831459,1.260964395203767,0,0.0,neg_up
-2.1433268860631376,1.9475575215286676,0,0.0,neg_up
-2.1001805252750048,1.411350312164235,0,0.0,neg_up
-2.001381304244955,1.5146905383970424,0,0.0,neg_up
-1.6720761758948084,1.0708488779215686,0,0.0,neg_up
-1.4761439472129199,1.4922632523254309,0,0.0,neg_up
-1.6438003913022616,-0.32696489545082374,0,0.0,neg_up
-1.8399086242960632,1.0821586485462584,0,0.0,neg_up
-1.696983369603442,1.3442743508100126,0,0.0,neg_up
-1.0459319635220865,0.9339144375811699,0,0.0,neg_up
-2.166189672841756,1.6190174556113317,0,0.0,neg_up
-1.015643750098416,0.8661976571027337,0,0.0,neg_up
-0.5571447591901528,0.8439781511102575,0,0.0,neg_up
-2.0085353986822083,0.9302912812492883,0,0.0,neg_up
-1.0179781087375857,0.5807580753467483,0,0.0,neg_up
