MFtr,MFte,R_1,P_1,MAE,Distance,Value.dist,Qnt
0.75,0.75,0.3,0.19,0.11,,0.8099173553719009,X
0.75,0.75,0.3,0.397,0.1,topsoe,0.6025641025641026,XSyn-TS
0.75,0.75,0.3,0.662,0.36,,0.33834586466165417,MAX
0.75,0.75,0.3,0.232,0.07,topsoe,0.7678571428571428,MAXSyn-TS
0.75,0.75,0.3,0.405,0.11,,0.5950413223140496,ACC
0.75,0.75,0.3,0.121,0.18,topsoe,0.8787878787878787,ACCSyn-TS
0.75,0.75,0.3,0.472,0.17,,0.528,CC
0.75,0.85,0.3,0.96,0.66,,0.040000000000000036,T50
0.75,0.85,0.3,0.899,0.6,topsoe,0.10106382978723394,T50Syn-TS
0.75,0.85,0.3,0.256,0.04,,0.743801652892562,MS
0.75,0.85,0.3,0.174,0.13,topsoe,0.8260869565217392,MSSyn-TS
0.75,0.85,0.3,0.633,0.33,,0.3666142099434633,MS2
0.75,0.85,0.3,0.499,0.2,topsoe,0.5009575826358348,MS2Syn-TS
0.75,0.85,0.3,0.31,0.01,,0.69,SMM
0.75,0.85,0.3,0.47,0.17,topsoe,0.53,SMMSyn-TS
0.75,0.85,0.3,0.5,0.2,topsoe,0.5000671184069921,DyS-TS
0.75,0.85,0.3,[0.64 0.36],[0.34 0.06],topsoe,0.004796451569136184,DySyn-TS
0.75,0.85,0.3,0.43,0.13,,0.5702479338842976,X
0.75,0.85,0.3,0.375,0.08,topsoe,0.6249999999999999,XSyn-TS
0.75,0.85,0.3,0.714,0.41,,0.2857142857142859,MAX
0.75,0.85,0.3,0.222,0.08,topsoe,0.7777777777777779,MAXSyn-TS
0.75,0.85,0.3,0.264,0.04,,0.7355371900826446,ACC
0.75,0.85,0.3,0.75,0.45,topsoe,0.2500000000000002,ACCSyn-TS
0.75,0.85,0.3,0.508,0.21,,0.492,CC
0.75,0.95,0.3,0.944,0.64,,0.05600000000000005,T50
0.75,0.95,0.3,0.908,0.61,topsoe,0.09219858156028371,T50Syn-TS
0.75,0.95,0.3,0.488,0.19,,0.5123966942148761,MS
0.75,0.95,0.3,0.0,0.3,topsoe,1.0,MSSyn-TS
0.75,0.95,0.3,0.618,0.32,,0.38188494492044067,MS2
0.75,0.95,0.3,0.519,0.22,topsoe,0.4814814814814813,MS2Syn-TS
0.75,0.95,0.3,0.51,0.21,,0.49,SMM
0.75,0.95,0.3,0.33,0.03,topsoe,0.67,SMMSyn-TS
0.75,0.95,0.3,0.566,0.27,topsoe,0.43417209857550376,DyS-TS
